flags,count,percentage,intent,intent_count,percentage_within_flag
BILPQ,46,0.171182,payment_issue,2,4.347826
BILPQ,46,0.171182,cancel_order,1,2.173913
BILPQ,46,0.171182,change_shipping_address,1,2.173913
BILPQ,46,0.171182,check_invoice,1,2.173913
BILPQ,46,0.171182,get_invoice,1,2.173913
BILPQ,46,0.171182,recover_password,1,2.173913
BILPQ,46,0.171182,set_up_shipping_address,1,2.173913
BILPQ,46,0.171182,switch_account,1,2.173913
BELN,44,0.163739,cancel_order,10,22.727273
BELN,44,0.163739,recover_password,9,20.454545
BELN,44,0.163739,change_order,6,13.636364
BELN,44,0.163739,track_refund,6,13.636364
BELN,44,0.163739,registration_problems,5,11.363636
BELN,44,0.163739,track_order,4,9.090909
BELN,44,0.163739,create_account,3,6.818182
BELN,44,0.163739,switch_account,1,2.272727
BIQZ,43,0.160018,cancel_order,9,20.930233
BIQZ,43,0.160018,switch_account,8,18.604651
BIQZ,43,0.160018,check_invoice,4,9.302326
BIQZ,43,0.160018,track_order,4,9.302326
BIQZ,43,0.160018,check_payment_methods,3,6.976744
BIQZ,43,0.160018,check_refund_policy,3,6.976744
BIQZ,43,0.160018,newsletter_subscription,3,6.976744
BIQZ,43,0.160018,get_invoice,2,4.651163
BIQZ,43,0.160018,check_cancellation_fee,1,2.325581
BIQZ,43,0.160018,contact_customer_service,1,2.325581
BIQZ,43,0.160018,contact_human_agent,1,2.325581
BIQZ,43,0.160018,create_account,1,2.325581
BIQZ,43,0.160018,delivery_period,1,2.325581
BIQZ,43,0.160018,get_refund,1,2.325581
BIQZ,43,0.160018,review,1,2.325581
BCILW,41,0.152575,delete_account,5,12.195122
BCILW,41,0.152575,track_refund,5,12.195122
BCILW,41,0.152575,change_shipping_address,4,9.756098
BCILW,41,0.152575,create_account,3,7.317073
BCILW,41,0.152575,place_order,3,7.317073
BCILW,41,0.152575,recover_password,3,7.317073
BCILW,41,0.152575,check_payment_methods,2,4.878049
BCILW,41,0.152575,check_refund_policy,2,4.878049
BCILW,41,0.152575,complaint,2,4.878049
BCILW,41,0.152575,delivery_options,2,4.878049
BCILW,41,0.152575,switch_account,2,4.878049
BCILW,41,0.152575,check_cancellation_fee,1,2.439024
BCILW,41,0.152575,contact_customer_service,1,2.439024
BCILW,41,0.152575,contact_human_agent,1,2.439024
BCILW,41,0.152575,edit_account,1,2.439024
BCILW,41,0.152575,newsletter_subscription,1,2.439024
BCILW,41,0.152575,review,1,2.439024
BCILW,41,0.152575,set_up_shipping_address,1,2.439024
BCILW,41,0.152575,track_order,1,2.439024
BIZ,39,0.145132,switch_account,7,17.948718
BIZ,39,0.145132,cancel_order,6,15.384615
BIZ,39,0.145132,track_order,5,12.820513
BIZ,39,0.145132,check_refund_policy,3,7.692308
BIZ,39,0.145132,change_order,2,5.128205
BIZ,39,0.145132,complaint,2,5.128205
BIZ,39,0.145132,contact_customer_service,2,5.128205
BIZ,39,0.145132,delivery_period,2,5.128205
BIZ,39,0.145132,review,2,5.128205
BIZ,39,0.145132,change_shipping_address,1,2.564103
BIZ,39,0.145132,check_cancellation_fee,1,2.564103
BIZ,39,0.145132,check_invoice,1,2.564103
BIZ,39,0.145132,check_payment_methods,1,2.564103
BIZ,39,0.145132,contact_human_agent,1,2.564103
BIZ,39,0.145132,newsletter_subscription,1,2.564103
BIZ,39,0.145132,registration_problems,1,2.564103
BIZ,39,0.145132,track_refund,1,2.564103
BKLQZ,39,0.145132,edit_account,34,87.179487
BKLQZ,39,0.145132,track_order,3,7.692308
BKLQZ,39,0.145132,check_refund_policy,1,2.564103
BKLQZ,39,0.145132,complaint,1,2.564103
BCILPQZ,38,0.141411,get_invoice,5,13.157895
BCILPQZ,38,0.141411,change_order,4,10.526316
BCILPQZ,38,0.141411,check_payment_methods,4,10.526316
BCILPQZ,38,0.141411,create_account,4,10.526316
BCILPQZ,38,0.141411,contact_customer_service,3,7.894737
BCILPQZ,38,0.141411,review,3,7.894737
BCILPQZ,38,0.141411,track_order,3,7.894737
BCILPQZ,38,0.141411,change_shipping_address,2,5.263158
BCILPQZ,38,0.141411,set_up_shipping_address,2,5.263158
BCILPQZ,38,0.141411,switch_account,2,5.263158
BCILPQZ,38,0.141411,check_cancellation_fee,1,2.631579
BCILPQZ,38,0.141411,check_invoice,1,2.631579
BCILPQZ,38,0.141411,check_refund_policy,1,2.631579
BCILPQZ,38,0.141411,complaint,1,2.631579
BCILPQZ,38,0.141411,contact_human_agent,1,2.631579
BCILPQZ,38,0.141411,place_order,1,2.631579
BCEIL,36,0.133968,contact_human_agent,10,27.777778
BCEIL,36,0.133968,delete_account,9,25.0
BCEIL,36,0.133968,create_account,6,16.666667
BCEIL,36,0.133968,set_up_shipping_address,3,8.333333
BCEIL,36,0.133968,registration_problems,2,5.555556
BCEIL,36,0.133968,check_cancellation_fee,1,2.777778
BCEIL,36,0.133968,complaint,1,2.777778
BCEIL,36,0.133968,delivery_options,1,2.777778
BCEIL,36,0.133968,delivery_period,1,2.777778
BCEIL,36,0.133968,payment_issue,1,2.777778
BCEIL,36,0.133968,recover_password,1,2.777778
BILPQZ,36,0.133968,complaint,4,11.111111
BILPQZ,36,0.133968,track_order,4,11.111111
BILPQZ,36,0.133968,change_order,3,8.333333
BILPQZ,36,0.133968,get_refund,3,8.333333
BILPQZ,36,0.133968,newsletter_subscription,3,8.333333
BILPQZ,36,0.133968,check_refund_policy,2,5.555556
BILPQZ,36,0.133968,delete_account,2,5.555556
BILPQZ,36,0.133968,delivery_period,2,5.555556
BILPQZ,36,0.133968,registration_problems,2,5.555556
BILPQZ,36,0.133968,review,2,5.555556
BILPQZ,36,0.133968,cancel_order,1,2.777778
BILPQZ,36,0.133968,change_shipping_address,1,2.777778
BILPQZ,36,0.133968,check_invoice,1,2.777778
BILPQZ,36,0.133968,check_payment_methods,1,2.777778
BILPQZ,36,0.133968,contact_customer_service,1,2.777778
BILPQZ,36,0.133968,contact_human_agent,1,2.777778
BILPQZ,36,0.133968,create_account,1,2.777778
BILPQZ,36,0.133968,get_invoice,1,2.777778
BILPQZ,36,0.133968,payment_issue,1,2.777778
BLNQ,36,0.133968,cancel_order,10,27.777778
BLNQ,36,0.133968,change_order,8,22.222222
BLNQ,36,0.133968,recover_password,6,16.666667
BLNQ,36,0.133968,track_order,5,13.888889
BLNQ,36,0.133968,track_refund,5,13.888889
BLNQ,36,0.133968,registration_problems,1,2.777778
BLNQ,36,0.133968,switch_account,1,2.777778
BCLZ,34,0.126526,change_shipping_address,4,11.764706
BCLZ,34,0.126526,check_payment_methods,4,11.764706
BCLZ,34,0.126526,newsletter_subscription,4,11.764706
BCLZ,34,0.126526,change_order,3,8.823529
BCLZ,34,0.126526,contact_customer_service,3,8.823529
BCLZ,34,0.126526,track_refund,3,8.823529
BCLZ,34,0.126526,check_cancellation_fee,2,5.882353
BCLZ,34,0.126526,check_invoice,2,5.882353
BCLZ,34,0.126526,check_refund_policy,2,5.882353
BCLZ,34,0.126526,review,2,5.882353
BCLZ,34,0.126526,contact_human_agent,1,2.941176
BCLZ,34,0.126526,delivery_options,1,2.941176
BCLZ,34,0.126526,get_invoice,1,2.941176
BCLZ,34,0.126526,set_up_shipping_address,1,2.941176
BCLZ,34,0.126526,switch_account,1,2.941176
BILMW,34,0.126526,delivery_options,5,14.705882
BILMW,34,0.126526,get_refund,5,14.705882
BILMW,34,0.126526,check_cancellation_fee,4,11.764706
BILMW,34,0.126526,payment_issue,4,11.764706
BILMW,34,0.126526,place_order,4,11.764706
BILMW,34,0.126526,registration_problems,4,11.764706
BILMW,34,0.126526,change_order,3,8.823529
BILMW,34,0.126526,get_invoice,3,8.823529
BILMW,34,0.126526,check_invoice,1,2.941176
BILMW,34,0.126526,edit_account,1,2.941176
BILPW,34,0.126526,newsletter_subscription,5,14.705882
BILPW,34,0.126526,check_payment_methods,4,11.764706
BILPW,34,0.126526,complaint,4,11.764706
BILPW,34,0.126526,edit_account,3,8.823529
BILPW,34,0.126526,switch_account,3,8.823529
BILPW,34,0.126526,check_cancellation_fee,2,5.882353
BILPW,34,0.126526,check_refund_policy,2,5.882353
BILPW,34,0.126526,change_order,1,2.941176
BILPW,34,0.126526,contact_customer_service,1,2.941176
BILPW,34,0.126526,create_account,1,2.941176
BILPW,34,0.126526,delete_account,1,2.941176
BILPW,34,0.126526,delivery_options,1,2.941176
BILPW,34,0.126526,delivery_period,1,2.941176
BILPW,34,0.126526,get_refund,1,2.941176
BILPW,34,0.126526,payment_issue,1,2.941176
BILPW,34,0.126526,registration_problems,1,2.941176
BILPW,34,0.126526,review,1,2.941176
BILPW,34,0.126526,track_refund,1,2.941176
BM,34,0.126526,cancel_order,6,17.647059
BM,34,0.126526,change_order,4,11.764706
BM,34,0.126526,payment_issue,4,11.764706
BM,34,0.126526,create_account,3,8.823529
BM,34,0.126526,delivery_options,3,8.823529
BM,34,0.126526,place_order,3,8.823529
BM,34,0.126526,check_invoice,2,5.882353
BM,34,0.126526,get_refund,2,5.882353
BM,34,0.126526,registration_problems,2,5.882353
BM,34,0.126526,change_shipping_address,1,2.941176
BM,34,0.126526,check_cancellation_fee,1,2.941176
BM,34,0.126526,get_invoice,1,2.941176
BM,34,0.126526,set_up_shipping_address,1,2.941176
BM,34,0.126526,track_refund,1,2.941176
BE,33,0.122804,get_invoice,8,24.242424
BE,33,0.122804,switch_account,7,21.212121
BE,33,0.122804,check_invoice,3,9.090909
BE,33,0.122804,track_order,3,9.090909
BE,33,0.122804,cancel_order,2,6.060606
BE,33,0.122804,contact_customer_service,2,6.060606
BE,33,0.122804,create_account,2,6.060606
BE,33,0.122804,change_shipping_address,1,3.030303
BE,33,0.122804,check_payment_methods,1,3.030303
BE,33,0.122804,check_refund_policy,1,3.030303
BE,33,0.122804,get_refund,1,3.030303
BE,33,0.122804,newsletter_subscription,1,3.030303
BE,33,0.122804,review,1,3.030303
BELP,33,0.122804,get_invoice,6,18.181818
BELP,33,0.122804,delete_account,4,12.121212
BELP,33,0.122804,review,4,12.121212
BELP,33,0.122804,track_order,3,9.090909
BELP,33,0.122804,contact_human_agent,2,6.060606
BELP,33,0.122804,create_account,2,6.060606
BELP,33,0.122804,newsletter_subscription,2,6.060606
BELP,33,0.122804,cancel_order,1,3.030303
BELP,33,0.122804,change_shipping_address,1,3.030303
BELP,33,0.122804,check_invoice,1,3.030303
BELP,33,0.122804,complaint,1,3.030303
BELP,33,0.122804,contact_customer_service,1,3.030303
BELP,33,0.122804,delivery_options,1,3.030303
BELP,33,0.122804,get_refund,1,3.030303
BELP,33,0.122804,place_order,1,3.030303
BELP,33,0.122804,recover_password,1,3.030303
BELP,33,0.122804,set_up_shipping_address,1,3.030303
BELW,30,0.11164,contact_human_agent,5,16.666667
BELW,30,0.11164,newsletter_subscription,4,13.333333
BELW,30,0.11164,review,4,13.333333
BELW,30,0.11164,delete_account,3,10.0
BELW,30,0.11164,recover_password,3,10.0
BELW,30,0.11164,check_cancellation_fee,2,6.666667
BELW,30,0.11164,create_account,2,6.666667
BELW,30,0.11164,check_payment_methods,1,3.333333
BELW,30,0.11164,check_refund_policy,1,3.333333
BELW,30,0.11164,complaint,1,3.333333
BELW,30,0.11164,contact_customer_service,1,3.333333
BELW,30,0.11164,get_invoice,1,3.333333
BELW,30,0.11164,get_refund,1,3.333333
BELW,30,0.11164,set_up_shipping_address,1,3.333333
BCILMQ,29,0.107919,edit_account,6,20.689655
BCILMQ,29,0.107919,check_invoice,5,17.241379
BCILMQ,29,0.107919,delivery_options,4,13.793103
BCILMQ,29,0.107919,place_order,3,10.344828
BCILMQ,29,0.107919,check_cancellation_fee,2,6.896552
BCILMQ,29,0.107919,get_invoice,2,6.896552
BCILMQ,29,0.107919,get_refund,2,6.896552
BCILMQ,29,0.107919,payment_issue,2,6.896552
BCILMQ,29,0.107919,registration_problems,2,6.896552
BCILMQ,29,0.107919,change_order,1,3.448276
BCILZ,28,0.104198,check_refund_policy,5,17.857143
BCILZ,28,0.104198,check_payment_methods,3,10.714286
BCILZ,28,0.104198,review,3,10.714286
BCILZ,28,0.104198,contact_customer_service,2,7.142857
BCILZ,28,0.104198,contact_human_agent,2,7.142857
BCILZ,28,0.104198,newsletter_subscription,2,7.142857
BCILZ,28,0.104198,place_order,2,7.142857
BCILZ,28,0.104198,set_up_shipping_address,2,7.142857
BCILZ,28,0.104198,track_order,2,7.142857
BCILZ,28,0.104198,change_order,1,3.571429
BCILZ,28,0.104198,change_shipping_address,1,3.571429
BCILZ,28,0.104198,delivery_period,1,3.571429
BCILZ,28,0.104198,recover_password,1,3.571429
BCILZ,28,0.104198,track_refund,1,3.571429
BLSZ,28,0.104198,delivery_options,28,100.0
BELNQ,27,0.100476,track_refund,7,25.925926
BELNQ,27,0.100476,track_order,6,22.222222
BELNQ,27,0.100476,change_order,4,14.814815
BELNQ,27,0.100476,recover_password,3,11.111111
BELNQ,27,0.100476,registration_problems,3,11.111111
BELNQ,27,0.100476,cancel_order,2,7.407407
BELNQ,27,0.100476,create_account,2,7.407407
BLS,27,0.100476,delivery_options,27,100.0
BCLMQ,26,0.096755,payment_issue,8,30.769231
BCLMQ,26,0.096755,delivery_options,4,15.384615
BCLMQ,26,0.096755,edit_account,4,15.384615
BCLMQ,26,0.096755,get_refund,3,11.538462
BCLMQ,26,0.096755,change_order,2,7.692308
BCLMQ,26,0.096755,get_invoice,2,7.692308
BCLMQ,26,0.096755,cancel_order,1,3.846154
BCLMQ,26,0.096755,check_invoice,1,3.846154
BCLMQ,26,0.096755,place_order,1,3.846154
BCLP,26,0.096755,set_up_shipping_address,6,23.076923
BCLP,26,0.096755,track_order,5,19.230769
BCLP,26,0.096755,review,4,15.384615
BCLP,26,0.096755,check_payment_methods,2,7.692308
BCLP,26,0.096755,complaint,2,7.692308
BCLP,26,0.096755,cancel_order,1,3.846154
BCLP,26,0.096755,change_order,1,3.846154
BCLP,26,0.096755,check_refund_policy,1,3.846154
BCLP,26,0.096755,delete_account,1,3.846154
BCLP,26,0.096755,delivery_options,1,3.846154
BCLP,26,0.096755,get_invoice,1,3.846154
BCLP,26,0.096755,place_order,1,3.846154
BCLN,24,0.089312,cancel_order,17,70.833333
BCLN,24,0.089312,registration_problems,4,16.666667
BCLN,24,0.089312,create_account,3,12.5
BCILPQ,23,0.085591,get_invoice,6,26.086957
BCILPQ,23,0.085591,check_invoice,3,13.043478
BCILPQ,23,0.085591,check_cancellation_fee,2,8.695652
BCILPQ,23,0.085591,check_refund_policy,2,8.695652
BCILPQ,23,0.085591,delivery_period,2,8.695652
BCILPQ,23,0.085591,newsletter_subscription,2,8.695652
BCILPQ,23,0.085591,track_order,2,8.695652
BCILPQ,23,0.085591,check_payment_methods,1,4.347826
BCILPQ,23,0.085591,edit_account,1,4.347826
BCILPQ,23,0.085591,place_order,1,4.347826
BCILPQ,23,0.085591,recover_password,1,4.347826
BILQW,23,0.085591,track_order,5,21.73913
BILQW,23,0.085591,check_cancellation_fee,2,8.695652
BILQW,23,0.085591,get_refund,2,8.695652
BILQW,23,0.085591,review,2,8.695652
BILQW,23,0.085591,switch_account,2,8.695652
BILQW,23,0.085591,check_invoice,1,4.347826
BILQW,23,0.085591,complaint,1,4.347826
BILQW,23,0.085591,contact_customer_service,1,4.347826
BILQW,23,0.085591,create_account,1,4.347826
BILQW,23,0.085591,delete_account,1,4.347826
BILQW,23,0.085591,delivery_period,1,4.347826
BILQW,23,0.085591,edit_account,1,4.347826
BILQW,23,0.085591,get_invoice,1,4.347826
BILQW,23,0.085591,newsletter_subscription,1,4.347826
BILQW,23,0.085591,set_up_shipping_address,1,4.347826
BCELN,22,0.08187,registration_problems,9,40.909091
BCELN,22,0.08187,cancel_order,8,36.363636
BCELN,22,0.08187,create_account,5,22.727273
BLMQW,22,0.08187,change_order,4,18.181818
BLMQW,22,0.08187,get_refund,4,18.181818
BLMQW,22,0.08187,check_invoice,3,13.636364
BLMQW,22,0.08187,edit_account,3,13.636364
BLMQW,22,0.08187,registration_problems,3,13.636364
BLMQW,22,0.08187,get_invoice,2,9.090909
BLMQW,22,0.08187,payment_issue,2,9.090909
BLMQW,22,0.08187,place_order,1,4.545455
BILQWZ,21,0.078148,check_payment_methods,3,14.285714
BILQWZ,21,0.078148,check_refund_policy,3,14.285714
BILQWZ,21,0.078148,recover_password,3,14.285714
BILQWZ,21,0.078148,newsletter_subscription,2,9.52381
BILQWZ,21,0.078148,set_up_shipping_address,2,9.52381
BILQWZ,21,0.078148,change_order,1,4.761905
BILQWZ,21,0.078148,change_shipping_address,1,4.761905
BILQWZ,21,0.078148,contact_customer_service,1,4.761905
BILQWZ,21,0.078148,delivery_period,1,4.761905
BILQWZ,21,0.078148,get_invoice,1,4.761905
BILQWZ,21,0.078148,get_refund,1,4.761905
BILQWZ,21,0.078148,review,1,4.761905
BILQWZ,21,0.078148,switch_account,1,4.761905
BLMP,20,0.074427,check_cancellation_fee,7,35.0
BLMP,20,0.074427,registration_problems,4,20.0
BLMP,20,0.074427,place_order,3,15.0
BLMP,20,0.074427,get_refund,2,10.0
BLMP,20,0.074427,payment_issue,2,10.0
BLMP,20,0.074427,delete_account,1,5.0
BLMP,20,0.074427,track_refund,1,5.0
BELMZ,19,0.070706,place_order,5,26.315789
BELMZ,19,0.070706,payment_issue,4,21.052632
BELMZ,19,0.070706,get_refund,3,15.789474
BELMZ,19,0.070706,registration_problems,3,15.789474
BELMZ,19,0.070706,check_cancellation_fee,2,10.526316
BELMZ,19,0.070706,check_invoice,1,5.263158
BELMZ,19,0.070706,delivery_period,1,5.263158
BIM,19,0.070706,place_order,4,21.052632
BIM,19,0.070706,delivery_options,3,15.789474
BIM,19,0.070706,get_invoice,3,15.789474
BIM,19,0.070706,get_refund,3,15.789474
BIM,19,0.070706,payment_issue,2,10.526316
BIM,19,0.070706,change_order,1,5.263158
BIM,19,0.070706,check_cancellation_fee,1,5.263158
BIM,19,0.070706,registration_problems,1,5.263158
BIM,19,0.070706,track_refund,1,5.263158
BIMQ,19,0.070706,change_order,4,21.052632
BIMQ,19,0.070706,place_order,4,21.052632
BIMQ,19,0.070706,check_invoice,2,10.526316
BIMQ,19,0.070706,create_account,2,10.526316
BIMQ,19,0.070706,delivery_period,2,10.526316
BIMQ,19,0.070706,get_invoice,2,10.526316
BIMQ,19,0.070706,payment_issue,2,10.526316
BIMQ,19,0.070706,check_cancellation_fee,1,5.263158
BMQZ,19,0.070706,create_account,5,26.315789
BMQZ,19,0.070706,get_invoice,4,21.052632
BMQZ,19,0.070706,cancel_order,3,15.789474
BMQZ,19,0.070706,get_refund,2,10.526316
BMQZ,19,0.070706,payment_issue,2,10.526316
BMQZ,19,0.070706,check_invoice,1,5.263158
BMQZ,19,0.070706,place_order,1,5.263158
BMQZ,19,0.070706,recover_password,1,5.263158
BEZ,18,0.066984,cancel_order,5,27.777778
BEZ,18,0.066984,get_invoice,2,11.111111
BEZ,18,0.066984,switch_account,2,11.111111
BEZ,18,0.066984,check_cancellation_fee,1,5.555556
BEZ,18,0.066984,check_invoice,1,5.555556
BEZ,18,0.066984,check_refund_policy,1,5.555556
BEZ,18,0.066984,contact_human_agent,1,5.555556
BEZ,18,0.066984,create_account,1,5.555556
BEZ,18,0.066984,delivery_period,1,5.555556
BEZ,18,0.066984,place_order,1,5.555556
BEZ,18,0.066984,review,1,5.555556
BEZ,18,0.066984,track_order,1,5.555556
BCELM,17,0.063263,payment_issue,11,64.705882
BCELM,17,0.063263,check_cancellation_fee,2,11.764706
BCELM,17,0.063263,delivery_period,2,11.764706
BCELM,17,0.063263,get_invoice,1,5.882353
BCELM,17,0.063263,registration_problems,1,5.882353
BCQ,17,0.063263,switch_account,4,23.529412
BCQ,17,0.063263,cancel_order,2,11.764706
BCQ,17,0.063263,change_order,2,11.764706
BCQ,17,0.063263,check_refund_policy,2,11.764706
BCQ,17,0.063263,newsletter_subscription,2,11.764706
BCQ,17,0.063263,create_account,1,5.882353
BCQ,17,0.063263,delivery_period,1,5.882353
BCQ,17,0.063263,edit_account,1,5.882353
BCQ,17,0.063263,get_invoice,1,5.882353
BCQ,17,0.063263,set_up_shipping_address,1,5.882353
BCILMP,16,0.059542,place_order,8,50.0
BCILMP,16,0.059542,check_invoice,2,12.5
BCILMP,16,0.059542,get_refund,2,12.5
BCILMP,16,0.059542,registration_problems,2,12.5
BCILMP,16,0.059542,check_cancellation_fee,1,6.25
BCILMP,16,0.059542,payment_issue,1,6.25
BELMQZ,16,0.059542,check_cancellation_fee,5,31.25
BELMQZ,16,0.059542,place_order,4,25.0
BELMQZ,16,0.059542,registration_problems,3,18.75
BELMQZ,16,0.059542,payment_issue,2,12.5
BELMQZ,16,0.059542,check_invoice,1,6.25
BELMQZ,16,0.059542,get_refund,1,6.25
BEQZ,16,0.059542,get_invoice,5,31.25
BEQZ,16,0.059542,cancel_order,4,25.0
BEQZ,16,0.059542,payment_issue,2,12.5
BEQZ,16,0.059542,switch_account,2,12.5
BEQZ,16,0.059542,check_cancellation_fee,1,6.25
BEQZ,16,0.059542,review,1,6.25
BEQZ,16,0.059542,set_up_shipping_address,1,6.25
BLWZ,16,0.059542,contact_customer_service,3,18.75
BLWZ,16,0.059542,track_refund,3,18.75
BLWZ,16,0.059542,set_up_shipping_address,2,12.5
BLWZ,16,0.059542,cancel_order,1,6.25
BLWZ,16,0.059542,change_shipping_address,1,6.25
BLWZ,16,0.059542,check_refund_policy,1,6.25
BLWZ,16,0.059542,complaint,1,6.25
BLWZ,16,0.059542,contact_human_agent,1,6.25
BLWZ,16,0.059542,create_account,1,6.25
BLWZ,16,0.059542,delivery_period,1,6.25
BLWZ,16,0.059542,recover_password,1,6.25
BKMZ,15,0.05582,get_refund,15,100.0
BLMN,15,0.05582,change_order,6,40.0
BLMN,15,0.05582,registration_problems,6,40.0
BLMN,15,0.05582,track_refund,2,13.333333
BLMN,15,0.05582,check_invoice,1,6.666667
BLPQ,15,0.05582,recover_password,2,13.333333
BLPQ,15,0.05582,registration_problems,2,13.333333
BLPQ,15,0.05582,track_refund,2,13.333333
BLPQ,15,0.05582,change_shipping_address,1,6.666667
BLPQ,15,0.05582,check_invoice,1,6.666667
BLPQ,15,0.05582,check_refund_policy,1,6.666667
BLPQ,15,0.05582,complaint,1,6.666667
BLPQ,15,0.05582,contact_customer_service,1,6.666667
BLPQ,15,0.05582,delivery_period,1,6.666667
BLPQ,15,0.05582,newsletter_subscription,1,6.666667
BLPQ,15,0.05582,review,1,6.666667
BLPQ,15,0.05582,track_order,1,6.666667
BMZ,15,0.05582,create_account,4,26.666667
BMZ,15,0.05582,payment_issue,3,20.0
BMZ,15,0.05582,change_order,2,13.333333
BMZ,15,0.05582,place_order,2,13.333333
BMZ,15,0.05582,cancel_order,1,6.666667
BMZ,15,0.05582,check_cancellation_fee,1,6.666667
BMZ,15,0.05582,check_invoice,1,6.666667
BMZ,15,0.05582,registration_problems,1,6.666667
BCIQ,14,0.052099,check_refund_policy,4,28.571429
BCIQ,14,0.052099,edit_account,2,14.285714
BCIQ,14,0.052099,track_order,2,14.285714
BCIQ,14,0.052099,change_order,1,7.142857
BCIQ,14,0.052099,contact_customer_service,1,7.142857
BCIQ,14,0.052099,create_account,1,7.142857
BCIQ,14,0.052099,get_invoice,1,7.142857
BCIQ,14,0.052099,review,1,7.142857
BCIQ,14,0.052099,track_refund,1,7.142857
BELMN,14,0.052099,change_order,5,35.714286
BELMN,14,0.052099,registration_problems,5,35.714286
BELMN,14,0.052099,track_refund,3,21.428571
BELMN,14,0.052099,check_invoice,1,7.142857
BILPZ,14,0.052099,delivery_period,3,21.428571
BILPZ,14,0.052099,recover_password,3,21.428571
BILPZ,14,0.052099,change_order,1,7.142857
BILPZ,14,0.052099,change_shipping_address,1,7.142857
BILPZ,14,0.052099,check_invoice,1,7.142857
BILPZ,14,0.052099,complaint,1,7.142857
BILPZ,14,0.052099,contact_customer_service,1,7.142857
BILPZ,14,0.052099,delete_account,1,7.142857
BILPZ,14,0.052099,review,1,7.142857
BILPZ,14,0.052099,set_up_shipping_address,1,7.142857
BILQS,14,0.052099,delivery_options,14,100.0
BILQSZ,14,0.052099,delivery_options,14,100.0
BILS,14,0.052099,delivery_options,14,100.0
BILSZ,14,0.052099,delivery_options,14,100.0
BLMQWZ,14,0.052099,registration_problems,3,21.428571
BLMQWZ,14,0.052099,check_invoice,2,14.285714
BLMQWZ,14,0.052099,get_refund,2,14.285714
BLMQWZ,14,0.052099,payment_issue,2,14.285714
BLMQWZ,14,0.052099,place_order,2,14.285714
BLMQWZ,14,0.052099,change_order,1,7.142857
BLMQWZ,14,0.052099,change_shipping_address,1,7.142857
BLMQWZ,14,0.052099,get_invoice,1,7.142857
BSZ,14,0.052099,delivery_options,14,100.0
BCIP,13,0.048377,edit_account,9,69.230769
BCIP,13,0.048377,create_account,2,15.384615
BCIP,13,0.048377,check_refund_policy,1,7.692308
BCIP,13,0.048377,delivery_options,1,7.692308
BCLQWZ,13,0.048377,newsletter_subscription,2,15.384615
BCLQWZ,13,0.048377,recover_password,2,15.384615
BCLQWZ,13,0.048377,cancel_order,1,7.692308
BCLQWZ,13,0.048377,change_order,1,7.692308
BCLQWZ,13,0.048377,change_shipping_address,1,7.692308
BCLQWZ,13,0.048377,check_invoice,1,7.692308
BCLQWZ,13,0.048377,check_refund_policy,1,7.692308
BCLQWZ,13,0.048377,contact_human_agent,1,7.692308
BCLQWZ,13,0.048377,set_up_shipping_address,1,7.692308
BCLQWZ,13,0.048377,track_order,1,7.692308
BCLQWZ,13,0.048377,track_refund,1,7.692308
BCQZ,13,0.048377,switch_account,3,23.076923
BCQZ,13,0.048377,track_order,3,23.076923
BCQZ,13,0.048377,change_order,2,15.384615
BCQZ,13,0.048377,delivery_period,2,15.384615
BCQZ,13,0.048377,check_refund_policy,1,7.692308
BCQZ,13,0.048377,newsletter_subscription,1,7.692308
BCQZ,13,0.048377,review,1,7.692308
BILMPQ,13,0.048377,payment_issue,4,30.769231
BILMPQ,13,0.048377,get_invoice,2,15.384615
BILMPQ,13,0.048377,get_refund,2,15.384615
BILMPQ,13,0.048377,registration_problems,2,15.384615
BILMPQ,13,0.048377,track_refund,2,15.384615
BILMPQ,13,0.048377,delivery_period,1,7.692308
BS,13,0.048377,delivery_options,13,100.0
BCILPW,12,0.044656,complaint,3,25.0
BCILPW,12,0.044656,change_shipping_address,2,16.666667
BCILPW,12,0.044656,contact_customer_service,1,8.333333
BCILPW,12,0.044656,contact_human_agent,1,8.333333
BCILPW,12,0.044656,edit_account,1,8.333333
BCILPW,12,0.044656,place_order,1,8.333333
BCILPW,12,0.044656,recover_password,1,8.333333
BCILPW,12,0.044656,set_up_shipping_address,1,8.333333
BCILPW,12,0.044656,switch_account,1,8.333333
BLNQZ,12,0.044656,change_order,4,33.333333
BLNQZ,12,0.044656,recover_password,3,25.0
BLNQZ,12,0.044656,cancel_order,2,16.666667
BLNQZ,12,0.044656,track_order,2,16.666667
BLNQZ,12,0.044656,registration_problems,1,8.333333
BCELMQV,11,0.040935,get_refund,11,100.0
BCELMV,11,0.040935,get_refund,10,90.909091
BCELMV,11,0.040935,cancel_order,1,9.090909
BCELQ,11,0.040935,delete_account,4,36.363636
BCELQ,11,0.040935,contact_human_agent,3,27.272727
BCELQ,11,0.040935,check_invoice,1,9.090909
BCELQ,11,0.040935,create_account,1,9.090909
BCELQ,11,0.040935,delivery_options,1,9.090909
BCELQ,11,0.040935,get_invoice,1,9.090909
BCIQZ,11,0.040935,get_invoice,3,27.272727
BCIQZ,11,0.040935,check_refund_policy,2,18.181818
BCIQZ,11,0.040935,switch_account,2,18.181818
BCIQZ,11,0.040935,change_order,1,9.090909
BCIQZ,11,0.040935,check_invoice,1,9.090909
BCIQZ,11,0.040935,delivery_period,1,9.090909
