source_index,instruction,ground_truth_intent,predicted_intent,ground_truth_category,predicted_category,ground_truth_needs_human,predicted_needs_human,json_valid,schema_compliant,generation_truncated,error_tags,raw_model_output
11592,I need information about the removal of a standard account,delete_account,registration_problems,ACCOUNT,ACCOUNT,True,False,True,True,False,wrong_intent;wrong_needs_human,"{
  ""intent"": ""registration_problems"",
  ""category"": ""ACCOUNT"",
  ""needs_human"": false,
  ""response"": ""We're sorry to hear that you're experiencing issues with your account. To help resolve this, we recommend checking your account settings and contacting our support team for further assistance. You can find our support team by clicking on the 'Contact Us' option on our website. We're here to help.""
}"
15023,I do not know what I need to do to download bill #85632,get_invoice,check_invoice,INVOICE,INVOICE,False,False,True,True,False,wrong_intent,"{
  ""intent"": ""check_invoice"",
  ""category"": ""INVOICE"",
  ""needs_human"": false,
  ""response"": ""To download the bill, you need to log in to your account and navigate to the 'My Account' section. From there, you should be able to find the option to download the bill. If you're having trouble finding it, you can also contact customer service for assistance.""
}"
8392,can you help me get in touch with customer service?,contact_customer_service,CONTACT,CONTACT,CONTACT,True,False,True,False,False,wrong_intent;invalid_enum;wrong_needs_human,"{
  ""intent"": ""CONTACT"",
  ""category"": ""CONTACT"",
  ""needs_human"": false,
  ""response"": ""Yes, I can help you get in touch with our customer service team. Please provide your contact details so we can assist you.""
}"
17659,i have to cancel the subscription to ur company newsletter,newsletter_subscription,complaint,SUBSCRIPTION,FEEDBACK,False,False,True,True,False,wrong_intent;wrong_category,"{
  ""intent"": ""complaint"",
  ""category"": ""FEEDBACK"",
  ""needs_human"": false,
  ""response"": ""We're sorry to hear that you're experiencing issues with our newsletter. To proceed, please provide your email address so we can send you a cancellation confirmation.""
}"
6362,can huelp me check ur refund policy,check_refund_policy,REFUND,REFUND,REFUND,False,False,True,False,False,wrong_intent;invalid_enum,"{
  ""intent"": ""REFUND"",
  ""category"": ""REFUND"",
  ""needs_human"": false,
  ""response"": ""Our refund policy allows you to request a refund within 30 days of purchase for items not received or for items that are defective. Please provide your order number and the reason for the refund so we can process it quickly.""
}"
25292,want assistance to see order {{Order Number}} syatus,track_order,check_invoice,ORDER,INVOICE,False,False,True,True,False,wrong_intent;wrong_category,"{
  ""intent"": ""check_invoice"",
  ""category"": ""INVOICE"",
  ""needs_human"": false,
  ""response"": ""I can help you check the details of your order. Please provide the Order Number so I can assist you further.""
}"
18850,I don't know what to do to inform of problems with payment,payment_issue,PAYMENT,PAYMENT,PAYMENT,True,False,True,False,False,wrong_intent;invalid_enum;wrong_needs_human,"{
  ""intent"": ""PAYMENT"",
  ""category"": ""PAYMENT"",
  ""needs_human"": false,
  ""response"": ""If you're experiencing issues with your payment, you can try contacting our customer service team. You can do this by visiting our website and clicking on the 'Contact Us' option. Alternatively, you can call our customer service hotline. We're here to help and will provide you with the necessary information to resolve your issue. Please provide your contact details so we can assist you promptly.""
}"
22739,assistance to write a comment for ur company,review,contact,FEEDBACK,CONTACT,False,False,True,False,False,wrong_intent;wrong_category;invalid_enum,"{
  ""intent"": ""contact"",
  ""category"": ""CONTACT"",
  ""needs_human"": false,
  ""response"": ""Hello! If you need assistance with writing a comment for our company, feel free to reach out. We're here to help. Please provide more details so we can assist you better.""
}"
16551,i do not know what to do to rerquest a compensation of money,get_refund,refund,REFUND,REFUND,True,False,True,False,False,wrong_intent;invalid_enum;wrong_needs_human,"{
  ""intent"": ""refund"",
  ""category"": ""REFUND"",
  ""needs_human"": false,
  ""response"": ""If you need to request a compensation of money, you can follow these steps:\n1. Log in to your account.\n2. Go to the 'My Account' or 'My Orders' section.\n3. Find the order you want to request compensation for.\n4. Click on the 'Request Compensation' option.\n5. Fill in the required details and submit the request.\n6. Follow the instructions to complete the compensation process.\n\nIf you are facing any issues or need further assistance, please contact our customer service team for support.""
}"
22247,can I leave feedback about a servic?,review,feedback,FEEDBACK,FEEDBACK,False,False,True,False,False,wrong_intent;invalid_enum,"{
  ""intent"": ""feedback"",
  ""category"": ""FEEDBACK"",
  ""needs_human"": false,
  ""response"": ""Sure, you can provide feedback about the service. Please share your thoughts and any suggestions you have. We value your input and strive to improve our offerings.""
}"
18044,"my card was declined, inform of an error with payments",payment_issue,payment_issue,PAYMENT,PAYMENT,True,False,True,True,False,wrong_needs_human,"{
  ""intent"": ""payment_issue"",
  ""category"": ""PAYMENT"",
  ""needs_human"": false,
  ""response"": ""We're sorry to hear that your payment was declined. If you'd like to proceed with a new payment method, we can help you set that up. Please provide your card details so we can try again.""
}"
12871,help to check what options for delivery are there,delivery_options,check_delivery_options,DELIVERY,DELIVERY,False,False,True,False,False,wrong_intent;invalid_enum,"{
  ""intent"": ""check_delivery_options"",
  ""category"": ""DELIVERY"",
  ""needs_human"": false,
  ""response"": ""We offer various delivery options. You can choose from standard shipping, express shipping, or international shipping. Please select the option that best suits your needs.""
}"
12048,"I want to see what shipping options I can choose, help me",delivery_options,set_up_shipping_address,DELIVERY,DELIVERY,False,False,True,False,False,wrong_intent;intent_category_mismatch,"{
  ""intent"": ""set_up_shipping_address"",
  ""category"": ""DELIVERY"",
  ""needs_human"": false,
  ""response"": ""You can choose from our standard shipping options, which include standard shipping, express shipping, and international shipping. For more details, please visit our website's shipping page.""
}"
10566,help to create a {{Account Category}} account for my fiance,create_account,registration_problems,ACCOUNT,REGISTRATION,False,False,True,False,False,wrong_intent;wrong_category;invalid_enum,"{
  ""intent"": ""registration_problems"",
  ""category"": ""REGISTRATION"",
  ""needs_human"": false,
  ""response"": ""Hello! To help you create an account for your fiancé, we need more information. Could you please provide your full name and email address? This will help us process your request more efficiently.""
}"
20366,"I lost my password, I need help recovering it",recover_password,password_recovery,ACCOUNT,PAYMENT,False,False,True,False,False,wrong_intent;wrong_category;invalid_enum,"{""intent"":""password_recovery"",""category"":""PAYMENT"",""needs_human"":false,""response"":""We recommend trying the password recovery option on your account. If you are unable to recover your password, please contact our customer support team for further assistance.""}"
3507,I do not know how to check the withdrawal charges,check_cancellation_fee,check_cancellation_fee,CANCEL,FEEDBACK,False,False,True,False,False,wrong_category;intent_category_mismatch,"{
  ""intent"": ""check_cancellation_fee"",
  ""category"": ""FEEDBACK"",
  ""needs_human"": false,
  ""response"": ""To check the withdrawal charges, you can visit the 'My Account' section of our website. Click on 'My Account' and then select 'Withdrawal Charges'. This will show you the details of your withdrawal charges. If you need further assistance, feel free to ask.""
}"
11129,could you help me deleting a platinum account?,delete_account,registration_problems,ACCOUNT,ACCOUNT,True,False,True,True,False,wrong_intent;wrong_needs_human,"{
  ""intent"": ""registration_problems"",
  ""category"": ""ACCOUNT"",
  ""needs_human"": false,
  ""response"": ""I'm sorry, but I don't have the authority to delete your account. Please contact our support team for assistance.""
}"
312,problems with cancelling order {{Order Number}},cancel_order,cancel_order,ORDER,CANCEL,False,False,True,False,False,wrong_category;intent_category_mismatch,"{
  ""intent"": ""cancel_order"",
  ""category"": ""CANCEL"",
  ""needs_human"": false,
  ""response"": ""We're sorry to hear that you're experiencing issues with cancelling your order. To help resolve this, we need more information. Could you please provide the Order Number so we can look into it further? Once we have this information, we'll be able to assist you more effectively.""
}"
15480,I do not know how to get my bill from {{Person Name}},get_invoice,check_invoice,INVOICE,INVOICE,False,False,True,True,False,wrong_intent,"{
  ""intent"": ""check_invoice"",
  ""category"": ""INVOICE"",
  ""needs_human"": false,
  ""response"": ""To check your invoice, you can log into your account and view the details. If you have forgotten your password, you can reset it by following the instructions on our website.""
}"
21444,notifying o issues with signup,registration_problems,registration_problems,ACCOUNT,REGISTRATION,False,False,True,False,False,wrong_category;invalid_enum,"{
  ""intent"": ""registration_problems"",
  ""category"": ""REGISTRATION"",
  ""needs_human"": false,
  ""response"": ""We're sorry to hear that you're experiencing issues with your account registration. Our team is working to resolve the problem as quickly as possible. In the meantime, you can try to sign in again or contact our support team directly for further assistance. We appreciate your patience and understanding.""
}"
9745,I have got to talk with an operator,contact_human_agent,CONTACT,CONTACT,CONTACT,True,False,True,False,False,wrong_intent;invalid_enum;wrong_needs_human,"{
  ""intent"": ""CONTACT"",
  ""category"": ""CONTACT"",
  ""needs_human"": false,
  ""response"": ""Hello! I'm here to help. You can speak to an operator directly. Press 1 for a human operator.""
}"
10729,i have problems with opening a pro account,create_account,registration_problems,ACCOUNT,REGISTRATION,False,False,True,False,False,wrong_intent;wrong_category;invalid_enum,"{
  ""intent"": ""registration_problems"",
  ""category"": ""REGISTRATION"",
  ""needs_human"": false,
  ""response"": ""We're sorry to hear that you're experiencing issues with your account registration. To help resolve the problem, we recommend checking your email for any confirmation emails we sent during the registration process. If you didn't receive an email, please try again. If you still have trouble, feel free to contact our support team for further assistance.""
}"
17239,help me cancel the subscription to ur newsletter,newsletter_subscription,complaint,SUBSCRIPTION,FEEDBACK,False,False,True,True,False,wrong_intent;wrong_category,"{
  ""intent"": ""complaint"",
  ""category"": ""FEEDBACK"",
  ""needs_human"": false,
  ""response"": ""We're sorry to hear that you're experiencing issues with your subscription. To help resolve this, we recommend checking your email settings or contacting our support team directly. You can find our support team by clicking on the 'Contact Us' option on our website. We'll be happy to assist you further.""
}"
18218,I want help to notify of errors with payments,payment_issue,payment_issue,PAYMENT,PAYMENT,True,False,True,True,False,wrong_needs_human,"{
  ""intent"": ""payment_issue"",
  ""category"": ""PAYMENT"",
  ""needs_human"": false,
  ""response"": ""We're here to help. If you're experiencing issues with your payment, please provide more details so we can assist you better. This includes the payment method you're using, the error message you're receiving, and any other relevant information. We'll get back to you as soon as possible.""
}"
24669,i want help to use the fucking premium account,switch_account,registration_problems,ACCOUNT,ACCOUNT,False,False,True,True,False,wrong_intent,"{
  ""intent"": ""registration_problems"",
  ""category"": ""ACCOUNT"",
  ""needs_human"": false,
  ""response"": ""Hello! If you're having trouble with your premium account, please provide more details so we can assist you better. What specifically are you experiencing issues with? ""
}"
8309,I don't know what to do to speak with customer assistance,contact_customer_service,contact,CONTACT,CONTACT,True,False,True,False,False,wrong_intent;invalid_enum;wrong_needs_human,"{
  ""intent"": ""contact"",
  ""category"": ""CONTACT"",
  ""needs_human"": false,
  ""response"": ""You can speak with customer assistance by calling our support hotline at 1-800-123-4567 or by visiting our website's 'Contact Us' page. We're here to help.""
}"
17578,I do not know how I can sign up to the newsletter,newsletter_subscription,registration_problems,SUBSCRIPTION,REGISTRATION,False,False,True,False,False,wrong_intent;wrong_category;invalid_enum,"{
  ""intent"": ""registration_problems"",
  ""category"": ""REGISTRATION"",
  ""needs_human"": false,
  ""response"": ""To sign up for our newsletter, please visit our website and enter your email address. We'll send you updates and offers directly to your inbox.""
}"
10192,I don't know what I have to do to open a {{Account Type}} account,create_account,registration_problems,ACCOUNT,REGISTRATION,False,False,True,False,False,wrong_intent;wrong_category;invalid_enum,"{
  ""intent"": ""registration_problems"",
  ""category"": ""REGISTRATION"",
  ""needs_human"": false,
  ""response"": ""If you're having trouble opening an account, you can try checking our FAQ section for common issues. If you still can't find the solution, you can contact our support team for further assistance.""
}"
26623,I try to see my compensation current status,track_refund,check_invoice,REFUND,INVOICE,False,False,True,True,False,wrong_intent;wrong_category,"{
  ""intent"": ""check_invoice"",
  ""category"": ""INVOICE"",
  ""needs_human"": false,
  ""response"": ""You can check your current invoice status by logging into your account and navigating to the 'My Account' section. From there, select 'View Invoices' to see your current invoice details.""
}"
26003,"I need to track the compensation, how can I do it?",track_refund,TRACK,REFUND,TRACKING,False,False,True,False,False,wrong_intent;wrong_category;invalid_enum,"{
  ""intent"": ""TRACK"",
  ""category"": ""TRACKING"",
  ""needs_human"": false,
  ""response"": ""To track your compensation, you can check the status of your order on our website. If you have the order number, you can search for it by entering it into the search bar. Alternatively, you can contact our customer service for further assistance.""
}"
23924,using freemium account,switch_account,registration_problems,ACCOUNT,REGISTRATION,False,False,True,False,False,wrong_intent;wrong_category;invalid_enum,"{
  ""intent"": ""registration_problems"",
  ""category"": ""REGISTRATION"",
  ""needs_human"": false,
  ""response"": ""We're glad you're interested in our platform. If you have any registration issues, please feel free to contact our support team. We'll be happy to help you resolve any problems you're experiencing.""
}"
11597,wannaclose a pro account,delete_account,cancel_order,ACCOUNT,ORDER,True,False,True,True,False,wrong_intent;wrong_category;wrong_needs_human,"{
  ""intent"": ""cancel_order"",
  ""category"": ""ORDER"",
  ""needs_human"": false,
  ""response"": ""We're sorry to hear that you'd like to close your Pro account. Unfortunately, we don't have a direct option to close an account from the platform. We recommend reaching out to our support team for assistance. They can provide guidance on the process and help you proceed with the cancellation. Please provide your email or phone number so we can connect you to the right person. We're here to help.""
}"
899,"I can no longer afford order {{Order Number}}, cancel it",cancel_order,cancel_order,ORDER,CANCEL,False,False,True,False,False,wrong_category;intent_category_mismatch,"{
  ""intent"": ""cancel_order"",
  ""category"": ""CANCEL"",
  ""needs_human"": false,
  ""response"": ""We understand that you cannot afford the order. Unfortunately, we cannot cancel the order directly. Please contact our customer service for assistance. We are here to help you.""
}"
11215,I have a problem with the deletion of a {{Account Type}} account,delete_account,registration_problems,ACCOUNT,ACCOUNT,True,False,True,True,False,wrong_intent;wrong_needs_human,"{
  ""intent"": ""registration_problems"",
  ""category"": ""ACCOUNT"",
  ""needs_human"": false,
  ""response"": ""We're sorry to hear that you're experiencing issues with your {{Account Type}} account. To help resolve this, we need more information. Could you please provide details on what problem you're facing? This will help us better understand the situation and provide a solution. Thank you for your patience and understanding.""
}"
26316,how to see the reimbursement current status,track_refund,check_refund_policy,REFUND,REFUND,False,False,True,True,False,wrong_intent,"{
  ""intent"": ""check_refund_policy"",
  ""category"": ""REFUND"",
  ""needs_human"": false,
  ""response"": ""To check the current status of your refund, you can log into your account and look for the 'Refunds' section. If you don't see it, you can also contact our customer service for assistance.""
}"
1017,need help with switching an item of purchase {{Order Number}},change_order,ORDER,ORDER,ORDER,False,False,True,False,False,wrong_intent;invalid_enum,"{
  ""intent"": ""ORDER"",
  ""category"": ""ORDER"",
  ""needs_human"": false,
  ""response"": ""Hello! If you need help with switching an item in your purchase order, please provide the Order Number. We'll assist you with the process. Thank you!""
}"
